code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb_x,mktcap,nmc,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb_y,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
600742 ,一汽富维,0.09,11.1,11.08,11.22,11.07,11.09,1499000.0,0.29528000000000004,16704643.0,11.443,1.1360000000000001,563498.3376,563498.3376,汽车配件,吉林,13.19,5.08,5.08,93.32,47.17,19.46,4.46,0.88,0.21,9.77,1.13,19960826.0,32.68,6.44,-1.26,-6.93,8.4,3.61,23539.0
600741 ,华域汽车,-0.263,22.76,22.95,22.98,22.71,22.82,3568027.0,0.11317,81373454.0,8.94,1.5070000000000001,7175599.787584,7175599.787584,汽车配件,上海,9.75,31.53,31.53,1347.45,803.8,204.31,128.79,4.08,0.585,15.1,1.51,19960826.0,273.22,8.67,-11.62,-36.61,14.28,5.19,62920.0
600740 ,山西焦化,7.197,8.49,8.09,8.62,8.09,7.92,34567708.0,5.26279,288545226.0,7.01,1.233,1287124.76898,557651.011542,焦炭加工,山西,6.35,6.57,15.16,206.2,63.97,36.97,77.17,5.09,0.32,6.82,1.16,19960808.0,8.47,0.56,-19.99,37.62,-2.49,32.79,71679.0
600739 ,辽宁成大,-0.489,14.24,14.28,14.39,14.2,14.31,4155005.0,0.27162000000000003,59373005.0,28.594,1.034,2178306.777984,2178306.777984,商贸代理,辽宁,8.89,15.3,15.3,376.69,77.33,35.06,64.04,4.19,0.402,13.78,1.04,19960819.0,119.7,7.83,-10.98,320.59,13.42,16.34,73388.0
600738 ,兰州民百,-0.157,6.36,6.33,6.38,6.27,6.37,4753450.0,1.12839,30009355.0,3.144,2.718,498048.697296,267920.312508,百货,甘肃,15.09,4.21,7.83,42.58,25.56,3.52,3.88,0.5,0.106,2.34,2.72,19960802.0,4.74,0.61,60.23,45.22,30.53,12.24,44820.0
600737 ,中粮糖业,-1.443,9.56,9.62,9.62,9.52,9.7,12572214.0,0.61272,120380978.0,38.941,2.566,2044738.905968,1961593.60418,食品,新疆,25.81,20.52,21.39,183.99,124.28,40.65,46.72,2.18,0.094,3.73,2.6,19960731.0,9.81,0.46,-26.72,-41.77,18.74,7.13,125104.0
600736 ,苏州高新,0.946,6.4,6.36,6.43,6.31,6.34,8902945.0,0.7733,56810268.0,15.61,1.196,736827.46048,736827.46048,园区开发,江苏,13.04,11.51,11.51,400.49,331.71,17.23,15.53,1.35,0.122,5.35,1.19,19960815.0,28.65,2.49,238.5,0.25,33.72,4.53,74544.0
600735 ,新华锦,-0.551,5.41,5.45,5.5,5.39,5.44,2977500.0,0.7919,16194014.0,26.611,2.254,203411.832136,203411.832136,商贸代理,山东,25.71,3.76,3.76,11.68,8.17,0.29,1.43,0.38,0.053,2.4,2.27,19960726.0,3.46,0.92,-6.46,18.16,26.81,6.54,29509.0
600734 ,实达集团,-0.77,9.02,9.19,9.24,9.0,9.09,14286201.0,2.82118,129841277.0,-21.05,2.184,561379.829032,456764.445676,IT设备,福建,0.0,5.06,6.22,70.18,50.13,2.55,20.91,3.36,-0.057,4.14,2.2,19960808.0,-1.6,-0.26,-67.74,-15.21,6.75,-9.64,60413.0
600733 ,北汽蓝谷,0.833,7.26,7.28,7.37,7.21,7.2,4800024.0,1.20938,34956683.0,157.143,1.464,2536396.678662,288149.4,汽车整车,北京,186.25,3.97,34.94,450.42,338.5,49.39,139.32,3.99,0.01,4.96,1.45,19960816.0,-1.01,-0.03,1515062.25,1590.19,12.98,1.08,37400.0
600732 ,ST新梅,-1.673,7.64,7.79,7.8,7.63,7.77,1294900.0,0.29009,9970943.0,213.408,7.425,341036.67312,341036.67312,区域地产,上海,0.0,3.05,4.46,6.0,2.71,0.04,0.15,0.03,-0.016,1.03,7.55,19960816.0,-0.28,-0.06,-56.67,-1915.29,-86.49,-170.74,17917.0
600732 ,ST新梅,-1.673,7.64,7.79,7.8,7.63,7.77,1294900.0,0.29009,9970943.0,213.408,7.425,341036.67312,341036.67312,区域地产,上海,0.0,3.05,4.46,6.0,2.71,0.04,0.15,0.03,-0.016,1.03,7.55,19960816.0,-0.28,-0.06,-56.67,-1915.29,-86.49,-170.74,17917.0
600731 ,湖南海利,-1.408,6.3,6.34,6.37,6.25,6.39,2855242.0,0.87409,18023451.0,43.18,2.031,223790.29974,205791.46371,农药化肥,湖南,18.52,3.27,3.55,22.92,11.68,5.3,6.62,1.86,0.086,3.1,2.06,19960802.0,0.4,0.11,62.36,336.78,23.5,6.32,23098.0
600730 ,中国高科,-0.385,5.17,5.19,5.23,5.11,5.19,3474500.0,0.59226,17922213.0,1723.333,1.5150000000000001,303301.153034,303301.153034,综合类,北京,71.15,5.87,5.87,31.68,22.08,0.04,0.51,0.09,0.018000000000000002,3.41,1.52,19960726.0,8.84,1.51,8.09,112.47,95.99,33.75,67389.0
600729 ,重庆百货,0.257,27.29,27.29,27.54,27.18,27.22,1641198.0,0.40381000000000006,44843677.0,13.377,1.838,1109416.180985,1109137.822985,百货,重庆,5.85,4.06,4.07,137.6,74.92,31.0,4.03,0.99,1.163,14.85,1.83,19960702.0,49.43,12.16,-0.43,-9.59,18.23,4.72,12239.0
600728 ,佳都科技,1.985,9.25,9.07,9.43,9.05,9.07,37235647.0,2.29315,343261576.0,56.575,3.62,1514911.693175,1501993.050675,软件服务,广东,18.97,16.24,16.38,76.82,54.31,0.32,14.66,0.9,0.12,2.56,3.55,19960716.0,9.72,0.59,26.13,571.37,13.42,23.05,89288.0
600727 ,鲁北化工,0.0,6.6,6.6,6.65,6.55,6.6,1922620.0,0.5478700000000001,12712274.0,24.444,1.7890000000000001,231651.16062,231611.56062,农药化肥,山东,14.81,3.51,3.51,18.43,5.92,8.1,8.74,2.49,0.111,3.69,1.79,19960702.0,-1.07,-0.31,119.6,56.55,33.74,15.53,31309.0
600726 ,*ST华源,-0.571,1.74,1.75,1.76,1.74,1.75,1472400.0,0.09594000000000001,2573640.0,-4.462,1.9849999999999999,342201.476622,267033.476274,火力发电,黑龙江,5.95,15.35,19.67,242.48,36.69,173.74,17.08,0.87,0.07400000000000001,0.88,2.0,19960701.0,-21.66,-1.1,-5.62,-20.12,14.03,4.89,185829.0
600726 ,*ST华源,-0.571,1.74,1.75,1.76,1.74,1.75,1472400.0,0.09594000000000001,2573640.0,-4.462,1.9849999999999999,342201.476622,267033.476274,火力发电,黑龙江,5.95,15.35,19.67,242.48,36.69,173.74,17.08,0.87,0.07400000000000001,0.88,2.0,19960701.0,-21.66,-1.1,-5.62,-20.12,14.03,4.89,185829.0
600725 ,ST云维,-0.654,3.04,3.06,3.08,3.03,3.06,693362.0,0.056260000000000004,2110506.0,286.792,12.667,374670.88,374670.88,焦炭加工,云南,258.84,12.32,12.32,3.42,3.42,0.01,18.01,1.46,0.006,0.24,12.75,19960702.0,-28.43,-2.31,-51.56,-50.66,3.65,2.74,26886.0
600725 ,ST云维,-0.654,3.04,3.06,3.08,3.03,3.06,693362.0,0.056260000000000004,2110506.0,286.792,12.667,374670.88,374670.88,焦炭加工,云南,258.84,12.32,12.32,3.42,3.42,0.01,18.01,1.46,0.006,0.24,12.75,19960702.0,-28.43,-2.31,-51.56,-50.66,3.65,2.74,26886.0
600724 ,宁波富达,-0.291,3.43,3.45,3.45,3.39,3.44,1269850.0,0.08788000000000001,4346129.0,6.634,1.8900000000000001,495717.687353,495615.333752,区域地产,浙江,7.67,14.45,14.45,67.01,46.34,6.38,2.6,0.18,0.11199999999999999,1.82,1.9,19960716.0,7.03,0.49,-10.08,184.29,38.92,21.96,29906.0
600723 ,首商股份,-0.321,6.21,6.22,6.25,6.2,6.23,1507894.0,0.22914,9387173.0,11.23,1.001,408871.091034,408661.193034,百货,北京,10.08,6.58,6.58,69.03,54.37,7.28,8.25,1.25,0.155,6.2,1.0,19960716.0,22.41,3.4,-1.3,12.74,23.57,3.81,33390.0
600722 ,金牛化工,0.583,5.18,5.14,5.22,5.14,5.15,4795838.0,0.70494,24869016.0,60.373,3.549,352405.592168,352405.592168,化工原料,河北,100.44,6.8,6.8,12.23,10.22,1.45,16.45,2.42,0.026000000000000002,1.46,3.53,19960626.0,-14.27,-2.1,-2.99,-9.94,8.48,3.91,46031.0
600722 ,金牛化工,0.583,5.18,5.14,5.22,5.14,5.15,4817855.0,0.70818,24983049.0,60.373,3.549,352405.592168,352405.592168,化工原料,河北,100.44,6.8,6.8,12.23,10.22,1.45,16.45,2.42,0.026000000000000002,1.46,3.53,19960626.0,-14.27,-2.1,-2.99,-9.94,8.48,3.91,46031.0
600721 ,*ST百花,2.142,6.2,6.06,6.24,6.06,6.07,1364500.0,0.44715000000000005,8378490.0,-3.073,2.641,248239.56428,189195.28966,生物制药,新疆,22.95,3.05,4.0,12.36,6.03,2.04,23.22,5.8,0.066,2.35,2.59,19960626.0,-17.88,-4.47,-37.05,-16.25,57.94,37.58,24869.0
600721 ,*ST百花,2.142,6.2,6.06,6.24,6.06,6.07,1374200.0,0.45033000000000006,8438630.0,-3.073,2.641,248239.56428,189195.28966,生物制药,新疆,22.95,3.05,4.0,12.36,6.03,2.04,23.22,5.8,0.066,2.35,2.59,19960626.0,-17.88,-4.47,-37.05,-16.25,57.94,37.58,24869.0
600720 ,祁连山,1.806,9.02,8.9,9.05,8.88,8.86,13907075.0,1.79177,124816547.0,10.694,1.155,700213.834364,700098.743674,水泥,甘肃,6.85,7.76,7.76,97.35,18.35,56.24,13.41,1.73,0.647,7.81,1.13,19960716.0,34.16,4.4,23.86,128.81,35.6,17.25,67194.0
600719 ,大连热电,0.395,5.08,5.04,5.09,5.02,5.06,1003100.0,0.24792000000000003,5074494.0,758.209,2.767,205536.5968,205536.5968,供气供热,辽宁,62.3,4.05,4.05,19.16,4.01,7.94,1.02,0.25,0.040999999999999995,1.84,2.76,19960716.0,0.68,0.17,-0.55,42.98,22.07,3.41,22039.0
600718 ,东软集团,0.812,11.18,11.08,11.33,11.04,11.09,8655249.0,0.69667,96915435.0,124.222,1.612,1388969.98981,1388969.98981,软件服务,辽宁,872.84,12.42,12.42,132.77,64.13,17.39,10.37,0.83,0.003,6.94,1.6,19960618.0,55.67,4.48,7.95,-85.96,36.96,0.3,87709.0
600717 ,天津港,0.655,6.15,6.11,6.17,6.09,6.11,2442935.0,0.12156000000000002,15008153.0,17.083,0.64,1235979.61056,1235979.61056,港口,天津,21.01,20.1,20.1,344.17,78.83,142.21,28.6,1.42,0.073,8.01,0.76,19960614.0,91.07,4.53,2.18,-36.84,18.59,5.18,103458.0
600716 ,凤凰股份,1.519,4.01,3.96,4.01,3.92,3.95,2876811.0,0.30733000000000005,11449590.0,6.6530000000000005,0.658,375360.29659,375360.29659,区域地产,江苏,34.65,9.36,9.36,88.7,49.7,0.23,14.8,1.58,0.027999999999999997,6.1,0.65,19960702.0,12.93,1.38,63.23,157.55,16.71,4.9,33827.0
600715 ,文投控股,1.829,3.34,3.29,3.37,3.28,3.28,3916780.0,0.305,13069775.0,-9.027,0.973,619521.069,428922.6664,影视音像,辽宁,461.98,12.84,18.55,99.45,34.49,3.8,48.83,2.63,0.002,3.43,0.96,19960701.0,-4.13,-0.22,-12.83,-96.27,26.67,0.68,30145.0
600715 ,文投控股,1.829,3.34,3.29,3.37,3.28,3.28,3934780.0,0.3064,13129895.0,-9.027,0.973,619521.069,428922.6664,影视音像,辽宁,461.98,12.84,18.55,99.45,34.49,3.8,48.83,2.63,0.002,3.43,0.96,19960701.0,-4.13,-0.22,-12.83,-96.27,26.67,0.68,30145.0
600714 ,金瑞矿业,0.0,5.88,5.89,5.93,5.83,5.88,746564.0,0.25907,4395362.0,73.5,2.705,169447.648524,169447.648524,化工原料,青海,461.46,2.88,2.88,7.0,4.72,1.54,3.0,1.04,0.006,2.17,2.7,19960606.0,0.1,0.03,50.96,-74.68,13.17,2.04,18037.0
600713 ,南京医药,0.24,4.18,4.16,4.19,4.14,4.17,1761200.0,0.19625,7347491.0,16.077,1.168,435393.499992,375123.899964,医药商业,江苏,15.04,8.97,10.42,220.84,201.15,10.13,16.61,1.59,0.069,3.58,1.17,19960701.0,7.13,0.68,12.62,11.67,6.35,0.83,69977.0
600712 ,南宁百货,1.188,4.26,4.23,4.31,4.21,4.21,1746800.0,0.32452000000000003,7434123.0,-51.699,2.281,232023.18336,229307.165406,百货,广西,4372.61,5.38,5.45,20.28,5.88,10.59,3.7,0.68,0.0,1.87,2.25,19960626.0,0.49,0.09,-17.78,206.08,19.19,0.03,24857.0
600711 ,盛屯矿业,0.0,5.57,5.5,5.68,5.47,5.57,47388233.0,3.16544,265282044.0,22.735,1.359,1285575.046615,833858.133885,小金属,福建,154.01,14.97,23.08,141.28,73.19,9.91,42.77,1.85,0.01,4.1,1.36,19960531.0,12.85,0.56,-0.32,-86.51,2.13,0.36,117012.0
600710 ,苏美达,-0.189,5.27,5.28,5.33,5.23,5.28,8525700.0,1.33155,44987672.0,15.057,1.5310000000000001,688656.951718,337429.668,工程机械,江苏,15.31,6.4,13.07,441.2,322.78,85.79,12.65,0.97,0.172,3.44,1.53,19960701.0,16.92,1.3,1.53,9.66,5.68,0.56,57454.0
600710 ,苏美达,-0.189,5.27,5.28,5.33,5.23,5.28,8580700.0,1.34014,45277523.0,15.057,1.5310000000000001,688656.951718,337429.668,工程机械,江苏,15.31,6.4,13.07,441.2,322.78,85.79,12.65,0.97,0.172,3.44,1.53,19960701.0,16.92,1.3,1.53,9.66,5.68,0.56,57454.0
600708 ,光明地产,1.832,3.89,3.84,3.96,3.8,3.82,37587226.0,1.6891,146292451.0,6.202,0.735,866939.693027,865633.052919,全国地产,上海,5.77,22.25,22.29,777.84,761.04,6.24,13.54,0.61,0.15,5.29,0.72,19960606.0,76.86,3.45,6.27,-28.26,25.57,11.62,49359.0
600707 ,彩虹股份,1.483,4.79,4.73,4.84,4.69,4.72,7660335.0,0.5947600000000001,36686755.0,281.765,0.856,1718838.681628,616935.93913,元器件,陕西,0.0,12.88,35.88,404.09,86.25,180.96,205.0,5.71,-0.09300000000000001,5.6,0.84,19960520.0,-42.32,-1.18,765.38,-1122.1,-15.73,-27.83,59721.0
600706 ,曲江文旅,-0.579,8.58,8.63,8.68,8.57,8.63,805780.0,0.37743000000000004,6950204.0,20.429,1.46,184823.16138,183174.77178,旅游服务,陕西,15.17,2.13,2.15,22.1,9.74,8.13,4.48,2.08,0.142,4.9,1.76,19960516.0,4.25,1.97,11.7,2.29,29.23,9.65,17676.0
600705 ,中航资本,1.05,4.81,4.75,4.83,4.73,4.76,29066591.0,0.32381000000000004,139424909.0,13.743,1.494,4317612.693446,4317612.693446,多元金融,黑龙江,13.6,89.76,89.76,3155.37,1844.94,110.1,61.13,0.68,0.08800000000000001,3.22,1.48,19960516.0,96.84,1.08,41.7,-0.84,44.17,37.7,183361.0
600704 ,物产中大,0.19,5.26,5.29,5.3,5.24,5.25,5372576.0,0.12475000000000001,28326787.0,10.52,1.203,2265314.951342,2265314.951342,商贸代理,浙江,6.23,43.07,43.07,973.2,681.04,72.34,39.42,0.92,0.19,4.37,1.2,19960606.0,90.07,2.09,33.32,9.1,3.07,1.25,73864.0
600703 ,三安光电,-1.723,11.98,12.18,12.28,11.89,12.19,67824616.0,1.66301,817636471.0,17.362,2.235,4885953.063744,4885953.063744,半导体,湖北,20.01,40.78,40.78,314.14,130.46,88.48,70.79,1.74,0.152,5.36,2.27,19960528.0,103.89,2.55,-11.1,-35.85,36.94,35.92,178320.0
600702 ,舍得酒业,0.663,27.31,27.11,27.58,26.86,27.13,5232375.0,1.5878800000000002,142746832.0,26.725,3.503,921166.3,899916.389,白酒,四川,22.75,3.3,3.37,49.85,37.85,6.18,8.57,2.54,0.298,7.8,3.48,19960524.0,14.89,4.41,34.06,21.53,74.76,14.42,46429.0
600701 ,*ST工新,-0.412,2.42,2.43,2.43,2.41,2.43,2104300.0,0.27122,5093020.0,-0.577,-13.758,250405.922756,187762.604986,综合类,黑龙江,0.0,7.76,10.35,66.75,20.96,30.3,27.84,2.69,-0.127,-0.18,-13.82,19960528.0,-41.77,-4.04,-64.1,-305.78,42.5,-61.36,58258.0
600701 ,*ST工新,-0.412,2.42,2.43,2.43,2.41,2.43,2104300.0,0.27122,5093020.0,-0.577,-13.758,250405.922756,187762.604986,综合类,黑龙江,0.0,7.76,10.35,66.75,20.96,30.3,27.84,2.69,-0.127,-0.18,-13.82,19960528.0,-41.77,-4.04,-64.1,-305.78,42.5,-61.36,58258.0
600699 ,均胜电子,-2.21,14.6,14.96,14.98,14.57,14.93,9277898.0,0.7135600000000001,136341581.0,10.21,1.068,1898323.10384,1898323.10384,汽车配件,浙江,17.48,13.0,13.0,578.96,290.04,124.32,98.73,7.59,0.214,9.7,1.54,19931206.0,33.49,2.58,120.92,792.54,17.15,1.8,44841.0
600698 ,*ST天雁,-0.365,2.73,2.74,2.75,2.71,2.74,2731401.0,0.37055000000000005,7447233.0,-29.836,5.391,265306.16112,201232.083507,汽车配件,湖南,350.18,7.37,9.72,11.62,8.8,1.88,3.74,0.39,0.004,0.51,5.41,19931206.0,-9.38,-0.97,-10.27,213.15,19.46,1.49,109751.0
600698 ,*ST天雁,-0.365,2.73,2.74,2.75,2.71,2.74,2731401.0,0.37055000000000005,7447233.0,-29.836,5.391,265306.16112,201232.083507,汽车配件,湖南,350.18,7.37,9.72,11.62,8.8,1.88,3.74,0.39,0.004,0.51,5.41,19931206.0,-9.38,-0.97,-10.27,213.15,19.46,1.49,109751.0
600697 ,欧亚集团,-0.629,17.38,17.45,17.52,17.37,17.49,427035.0,0.27523000000000003,7446897.0,10.644,1.082,276495.07435,269661.15407,百货,吉林,13.82,1.55,1.59,221.3,51.74,128.19,2.98,1.88,0.316,16.06,1.09,19931206.0,20.1,12.63,11.79,0.32,23.36,1.23,15998.0
600696 ,ST岩石,-0.738,9.42,9.54,9.58,9.4,9.49,565300.0,0.16901000000000002,5355889.0,157.0,10.572,315070.204002,315070.204002,区域地产,上海,214.88,3.34,3.34,4.06,2.72,0.01,0.42,0.13,0.022000000000000002,0.91,10.46,19931206.0,-1.11,-0.33,12.14,-46.04,28.1,9.93,25276.0
600696 ,ST岩石,-0.738,9.42,9.54,9.58,9.4,9.49,568100.0,0.16985,5382265.0,157.0,10.572,315070.204002,315070.204002,区域地产,上海,214.88,3.34,3.34,4.06,2.72,0.01,0.42,0.13,0.022000000000000002,0.91,10.46,19931206.0,-1.11,-0.33,12.14,-46.04,28.1,9.93,25276.0
600695 ,绿庭投资,-0.735,5.4,5.47,5.49,5.36,5.44,6382000.0,1.7414900000000002,34614502.0,59.081,5.233,384011.334,197892.26208,多元金融,上海,14.91,3.66,7.11,9.11,4.76,0.01,3.93,0.55,0.091,1.03,5.27,19931122.0,-4.47,-0.63,-1.21,450.74,82.91,609.09,82600.0
600694 ,大商股份,-0.94,27.4,27.74,27.74,27.4,27.66,932878.0,0.31761,25650116.0,8.155,0.924,804789.10922,804789.10922,百货,辽宁,5.24,2.94,2.94,182.05,115.71,47.93,11.72,3.99,1.32,28.83,0.96,19931122.0,60.46,20.58,-9.04,10.18,27.38,5.97,22716.0
600693 ,东百集团,-0.965,5.13,5.15,5.16,5.13,5.18,1394400.0,0.15541000000000002,7174222.0,17.587,1.962,460791.552924,460288.015722,百货,福建,37.15,8.97,8.98,83.98,38.45,8.13,1.12,0.13,0.035,2.62,1.98,19931122.0,11.39,1.27,44.91,6.67,19.19,3.19,16993.0
600692 ,亚通股份,0.295,6.79,6.83,6.85,6.76,6.77,1308357.0,0.5130600000000001,8890539.0,55.519,3.045,238847.799456,173152.141043,房产服务,上海,111.32,2.55,3.52,21.46,16.31,0.36,0.61,0.17,0.015,2.23,3.04,19931119.0,3.06,0.87,-8.93,-33.38,21.97,3.33,34934.0
600691 ,阳煤化工,0.415,2.42,2.41,2.43,2.4,2.41,4380139.0,0.24938000000000002,10575768.0,33.015,0.968,574987.632384,425046.599252,农药化肥,山西,210.4,17.56,23.76,437.4,160.75,229.0,43.67,1.84,0.003,2.5,0.96,19931119.0,-8.54,-0.36,-13.23,-89.71,11.0,0.14,51388.0
600691 ,阳煤化工,0.0,2.41,2.41,2.43,2.4,2.41,4384339.0,0.24962,10585890.0,32.879,0.964,572611.650432,423290.208346,农药化肥,山西,210.4,17.56,23.76,437.4,160.75,229.0,43.67,1.84,0.003,2.5,0.96,19931119.0,-8.54,-0.36,-13.23,-89.71,11.0,0.14,51388.0
600690 ,海尔智家,0.909,15.54,15.42,15.6,15.35,15.4,14778414.0,0.24237000000000003,228843719.0,12.843,2.463,9896609.422728,9475453.708686,家用电器,山东,11.48,60.97,63.68,1774.45,965.31,183.44,21.17,0.33,0.34,6.31,2.44,19931119.0,289.96,4.55,10.17,9.41,29.12,4.45,172948.0
600689 ,上海三毛,0.498,10.1,10.01,10.26,9.96,10.05,2486301.0,1.63353,25136041.0,202.0,4.383,203001.25643,153726.18443,纺织,上海,157.7,1.52,2.01,6.99,4.3,0.29,2.12,1.05,0.016,2.3,4.36,19931108.0,0.08,0.04,-9.35,30.38,8.05,1.01,39717.0
600688 ,上海石化,0.0,4.46,4.48,4.49,4.46,4.46,1863553.0,0.02543,8346820.0,9.139,1.558,4827420.821,3268650.821,石油加工,上海,19.76,73.29,108.24,430.8,238.93,113.25,6.1,0.06,0.055999999999999994,2.86,1.56,19931108.0,132.42,1.22,-2.42,-65.53,17.12,2.43,88503.0
600687 ,*ST刚泰,-1.415,2.09,2.11,2.12,2.07,2.12,6049600.0,0.40636000000000005,12664787.0,-2.669,0.651,311141.498536,311141.498536,黄金,甘肃,0.0,14.89,14.89,113.77,102.58,5.03,29.02,1.95,-0.061,3.21,0.66,19931108.0,3.11,0.21,-84.03,-181.94,13.49,-23.82,39565.0
600687 ,*ST刚泰,-1.415,2.09,2.11,2.12,2.07,2.12,6049600.0,0.40636000000000005,12664787.0,-2.669,0.651,311141.498536,311141.498536,黄金,甘肃,0.0,14.89,14.89,113.77,102.58,5.03,29.02,1.95,-0.061,3.21,0.66,19931108.0,3.11,0.21,-84.03,-181.94,13.49,-23.82,39565.0
600686 ,金龙汽车,-0.402,7.44,7.46,7.51,7.44,7.47,2370830.0,0.39075000000000004,17705407.0,35.429,1.325,451413.452184,451413.452184,汽车整车,福建,136.91,6.07,6.07,243.45,205.0,17.53,8.07,1.33,0.013999999999999999,5.61,1.33,19931108.0,17.0,2.8,-21.46,2098.01,10.94,0.28,20711.0
600685 ,中船防务,1.85,17.07,16.67,17.24,16.4,16.76,11931364.0,1.4525000000000001,200050025.0,-12.909,2.535,2412855.387246,1402189.853967,船舶,广东,0.0,8.21,14.14,458.96,272.02,118.65,95.5,6.76,-0.14800000000000002,6.73,2.49,19931028.0,-23.62,-1.67,-18.96,-522.0,-1.43,-8.36,68640.0
600684 ,珠江实业,1.087,3.72,3.68,3.78,3.67,3.68,4144200.0,0.48558000000000007,15498905.0,12.828,1.001,317487.388956,317487.388956,全国地产,广东,11.3,8.53,8.53,179.41,131.29,8.11,0.86,0.1,0.081,3.71,0.99,19931028.0,20.01,2.34,-39.13,-53.55,36.66,14.36,48524.0
600683 ,京投发展,0.978,4.13,4.09,4.16,4.09,4.09,931300.0,0.12572,3834480.0,8.604,1.12,305941.147561,305941.147561,区域地产,浙江,14.38,7.41,7.41,410.05,353.02,0.45,3.28,0.44,0.071,3.69,1.11,19931025.0,14.15,1.91,-11.87,-40.14,54.94,5.97,24858.0
600682 ,南京新百,0.174,11.52,11.5,11.6,11.38,11.5,6708870.0,0.66944,77099017.0,-16.696,1.091,1550744.318592,1154484.577152,百货,江苏,11.86,10.02,13.46,220.89,80.31,21.06,98.02,7.28,0.25,10.56,1.09,19931018.0,17.77,1.32,-51.7,43.5,46.48,16.03,30976.0
600681 ,百川能源,1.111,7.28,7.24,7.43,7.21,7.2,3402920.0,0.24765,25021589.0,7.429,2.468,1050314.94568,1000345.569496,供气供热,湖北,7.96,13.74,14.43,87.49,30.33,25.84,9.27,0.64,0.226,2.95,2.44,19931018.0,20.46,1.42,22.91,11.6,25.04,16.63,25220.0
600679 ,上海凤凰,0.96,12.62,12.12,12.84,12.06,12.5,3045604.0,1.32074,38008824.0,252.4,3.735,507575.071114,291015.871114,文教休闲,上海,244.57,2.31,4.02,17.92,6.23,1.28,7.63,1.9,0.013000000000000001,3.38,3.7,19931008.0,1.05,0.26,58.84,1.1,13.71,1.97,44867.0
600678 ,四川金顶,0.61,4.95,4.94,5.0,4.92,4.92,1991100.0,0.5705300000000001,9882507.0,54.515,23.571,172750.05,172750.05,水泥,四川,141.61,3.49,3.49,4.81,1.03,1.63,3.05,0.87,0.009000000000000001,0.21,23.43,19931008.0,-6.22,-1.78,69.77,-46.8,18.59,3.55,48336.0
600677 ,航天通信,0.0,14.22,14.33,14.35,14.01,14.22,15049204.0,3.31608,213416216.0,35.55,2.087,741987.7974,645338.679318,通信设备,浙江,14.97,4.16,5.22,156.79,117.91,17.06,21.24,4.07,0.23800000000000002,6.82,2.09,19930928.0,8.95,1.71,-43.12,1055.0,16.08,7.86,91700.0
600676 ,交运股份,1.124,4.5,4.45,4.52,4.43,4.45,3308275.0,0.34388,14837484.0,14.063,0.791,462821.8248,432920.40075,公共交通,上海,27.12,9.62,10.28,89.4,51.59,24.09,23.89,2.32,0.040999999999999995,5.69,0.78,19930928.0,20.24,1.97,-9.13,-48.92,8.84,2.13,53284.0
600675 ,中华企业,0.818,4.93,4.92,4.98,4.9,4.89,3011700.0,0.13442,14899310.0,8.964,1.663,3005394.679236,1104552.340054,区域地产,上海,5.69,22.4,60.96,509.15,381.65,1.73,32.61,0.53,0.215,2.47,1.98,19930924.0,60.55,0.99,342.51,22797.35,58.33,19.35,76548.0
600674 ,川投能源,-0.309,9.69,9.71,9.77,9.64,9.72,5457787.0,0.12398,53009149.0,11.948,1.729,4265674.12512,4265674.12512,水力发电,四川,14.45,44.02,44.02,333.43,19.46,30.49,40.52,0.92,0.168,5.81,1.67,19930924.0,118.75,2.7,1.58,-10.89,66.57,334.35,59441.0
600673 ,东阳光,0.748,8.08,8.03,8.15,7.98,8.02,8905668.0,0.36218,71614080.0,22.444,3.446,2435228.985272,1986812.415656,铝,广东,13.31,24.59,30.14,255.93,141.67,57.76,9.23,0.31,0.151,2.34,3.42,19930917.0,32.46,1.08,20.49,23.95,50.67,11.6,68098.0
600671 ,天目药业,2.197,15.35,14.68,15.66,14.57,15.02,7604349.0,6.24738,114599591.0,-219.286,33.168,186930.588475,186841.018155,中成药,浙江,0.0,1.22,1.22,4.63,2.15,1.33,0.51,0.42,-0.015,0.46,32.46,19930823.0,-1.41,-1.16,-16.23,-109.25,42.3,-2.48,23610.0
600668 ,尖峰集团,-0.256,11.69,11.68,11.77,11.65,11.72,2387458.0,0.69386,27969271.0,6.835,1.226,402233.994932,402233.994932,水泥,浙江,8.62,3.44,3.44,51.13,14.56,13.13,4.42,1.28,0.34,9.53,1.23,19930728.0,21.45,6.23,7.09,12.12,40.35,16.32,28790.0
600667 ,太极实业,-0.283,7.05,7.06,7.12,7.03,7.07,12913618.0,1.08402,91277801.0,26.111,2.2560000000000002,1484864.07549,839848.36176,半导体,江苏,38.78,11.91,21.06,181.61,111.11,48.45,31.17,1.48,0.046,3.12,2.26,19930728.0,11.59,0.55,7.46,20.51,11.21,2.52,81883.0
600666 ,*ST瑞德,4.975,2.11,2.04,2.11,2.01,2.01,33865345.0,4.21391,70371871.0,-0.93,4.079,258965.83664,169571.317252,元器件,黑龙江,0.0,7.95,12.27,43.06,18.73,9.71,7.9,0.64,-0.032,0.52,3.89,19930712.0,-9.92,-0.81,-25.1,-195.09,23.89,-8.65,85639.0
